order_id,order_date,ship_date,ship_mode,product_name
CA-2017-127782,43041,43045,Standard Class,Colored Envelopes
CA-2017-127782,43041,43045,Standard Class,Wilson Electronics DB Pro Signal Booster
US-2016-162026,42651,42651,Same Day,Xerox 1925
CA-2016-150000,42468,42474,Standard Class,Ampad #10 Peel & Seel Holiday Envelopes
CA-2015-168529,42285,42289,Standard Class,"Deflect-o SuperTray Unbreakable Stackable Tray, Letter, Black"
US-2017-152569,42870,42875,Standard Class,Xerox 1880
US-2017-152569,42870,42875,Standard Class,QVS USB Car Charger 2-Port 2.1Amp for iPod/iPhone/iPad/iPad 2/iPad 3
US-2014-137680,41694,41700,Standard Class,"Message Book, Wirebound, Four 5 1/2"" X 4"" Forms/Pg., 200 Dupl. Sets/Book"
US-2014-137680,41694,41700,Standard Class,"TOPS 4 x 6 Fluorescent Color Memo Sheets, 500 Sheets per Pack"
CA-2015-103177,42154,42156,First Class,RCA H5401RE1 DECT 6.0 4-Line Cordless Handset With Caller ID/Call Waiting
CA-2015-103177,42154,42156,First Class,"Eureka The Boss Lite 10-Amp Upright Vacuum, Blue"
CA-2015-103177,42154,42156,First Class,Plantronics MX500i Earset
US-2016-138408,42692,42695,Second Class,Logitech Z-906 Speaker sys - home theater - 5.1-CH
CA-2017-117667,43073,43078,Standard Class,Global Chrome Stack Chair
CA-2017-117667,43073,43078,Standard Class,Hand-Finished Solid Wood Document Frame
CA-2017-117667,43073,43078,Standard Class,DIXON Ticonderoga Erasable Checking Pencils
CA-2017-117667,43073,43078,Standard Class,Xerox 1956
CA-2017-117667,43073,43078,Standard Class,Logitech G13 Programmable Gameboard with LCD Display
CA-2016-110982,42526,42528,First Class,Avery Non-Stick Binders
CA-2016-110982,42526,42528,First Class,Acco 6 Outlet Guardian Premium Surge Suppressor
CA-2016-147123,42714,42716,First Class,"Wirebound Message Books, Four 2 3/4 x 5 White Forms per Page"
CA-2017-154501,42855,42860,Standard Class,Faber Castell Col-Erase Pencils
CA-2017-166933,42849,42853,Standard Class,Colored Push Pins
CA-2015-142055,42132,42134,First Class,Xerox 1912
CA-2015-137106,42094,42098,Standard Class,PureGear Roll-On Screen Protector
CA-2017-136609,42953,42958,Standard Class,14-7/8 x 11 Blue Bar Computer Printout Paper
CA-2017-160885,43071,43075,Standard Class,ClearOne CHATAttach 160 - speaker phone
US-2016-167472,42527,42528,First Class,Logitech Trackman Marble Mouse
US-2016-167472,42527,42528,First Class,Kingston Digital DataTraveler 16GB USB 2.0
US-2016-167472,42527,42528,First Class,Plantronics S12 Corded Telephone Headset System
US-2016-167472,42527,42528,First Class,Xerox 191
US-2016-167472,42527,42528,First Class,Trimflex Flexible Post Binders
US-2016-167472,42527,42528,First Class,Avery Binder Labels
US-2016-167472,42527,42528,First Class,Xerox 230
CA-2015-120551,42107,42114,Standard Class,Fellowes Black Plastic Comb Bindings
US-2017-150595,42877,42881,Standard Class,High-Back Leather Manager's Chair
US-2017-150595,42877,42881,Standard Class,"Avery Durable Slant Ring Binders, No Labels"
US-2017-150595,42877,42881,Standard Class,Acme Forged Steel Scissors with Black Enamel Handles
CA-2016-134936,42723,42729,Standard Class,"SAFCO PlanMaster Boards, 60w x 37-1/2d, White Melamine"
CA-2016-134936,42723,42729,Standard Class,"Wilson Jones Clip & Carry Folder Binder Tool for Ring Binders, Clear"
CA-2016-134936,42723,42729,Standard Class,"Cardinal Slant-D Ring Binder, Heavy Gauge Vinyl"
CA-2017-102967,43000,43004,Standard Class,"Tenex Personal Project File with Scoop Front Design, Black"
CA-2017-151008,42985,42986,First Class,"DAX Copper Panel Document Frame, 5 x 7 Size"
CA-2017-151008,42985,42986,First Class,Motorla HX550 Universal Bluetooth Headset
CA-2014-159800,41971,41974,First Class,Acco 6 Outlet Guardian Premium Surge Suppressor
CA-2014-159800,41971,41974,First Class,Micropad Numeric Keypads
US-2014-159618,41955,41959,Standard Class,Avery Fluorescent Highlighter Four-Color Set
US-2014-159618,41955,41959,Standard Class,Acco Side-Punched Conventional Columnar Pads
US-2014-159618,41955,41959,Standard Class,Imation 16GB Mini TravelDrive USB 2.0 Flash Drive
US-2014-159618,41955,41959,Standard Class,Xerox 216
US-2014-159618,41955,41959,Standard Class,Bestar Classic Bookcase
CA-2017-116113,43010,43014,Second Class,"Master Caster Door Stop, Gray"
CA-2015-125066,42352,42356,Standard Class,Stackable Trays
CA-2015-125066,42352,42356,Standard Class,"Boston Electric Pencil Sharpener, Model 1818, Charcoal Black"
US-2015-114741,42344,42348,Standard Class,Xerox 20
US-2015-114741,42344,42348,Standard Class,Tennsco 6- and 18-Compartment Lockers
US-2015-114741,42344,42348,Standard Class,Avery 483
CA-2017-133263,42825,42827,Second Class,Ibico Recycled Grain-Textured Covers
CA-2017-133263,42825,42827,Second Class,Hewlett Packard LaserJet 3310 Copier
CA-2017-133263,42825,42827,Second Class,Avery Recycled Flexi-View Covers for Binding Systems
CA-2017-157966,42807,42807,Same Day,Col-Erase Pencils with Erasers
CA-2017-157966,42807,42807,Same Day,"HP Officejet Pro 8600 e-All-In-One Printer, Copier, Scanner, Fax"
CA-2017-157966,42807,42807,Same Day,"Eberhard Faber 3 1/2"" Golf Pencils"
CA-2017-157966,42807,42807,Same Day,SAFCO Folding Chair Trolley
CA-2017-157966,42807,42807,Same Day,Hewlett Packard LaserJet 3310 Copier
CA-2017-157966,42807,42807,Same Day,Xerox 1993
CA-2017-157966,42807,42807,Same Day,Plantronics MX500i Earset
CA-2014-151162,41978,41982,Standard Class,Xerox 1893
CA-2014-151162,41978,41982,Standard Class,Large Capacity Hanging Post Binders
CA-2014-151162,41978,41982,Standard Class,"Black Print Carbonless 8 1/2"" x 8 1/4"" Rapid Memo Book"
CA-2014-151162,41978,41982,Standard Class,Lunatik TT5L-002 Taktik Strike Impact Protection System for iPhone 5
CA-2014-151162,41978,41982,Standard Class,Panasonic KX T7736-B Digital phone
CA-2016-136686,42716,42720,Standard Class,"Howard Miller 14-1/2"" Diameter Chrome Round Wall Clock"
CA-2016-136686,42716,42720,Standard Class,Belkin F9H710-06 7 Outlet SurgeMaster Surge Protector
CA-2017-137498,42987,42992,Second Class,Newell 35
CA-2017-137498,42987,42992,Second Class,Novimex Fabric Task Chair
CA-2017-137498,42987,42992,Second Class,Astroparche Fine Business Paper
CA-2017-163818,43012,43016,Standard Class,24-Hour Round Wall Clock
CA-2016-161158,42499,42503,Standard Class,Sanford Pocket Accent Highlighters
CA-2014-116673,41988,41992,Second Class,Stackable Trays
CA-2017-105333,43069,43073,Standard Class,"Iris 3-Drawer Stacking Bin, Black"
CA-2017-105333,43069,43073,Standard Class,Panasonic Business Telephones KX-T7736
CA-2017-105333,43069,43073,Standard Class,Fellowes Officeware Wire Shelving
CA-2015-149993,42082,42083,First Class,Stockwell Push Pins
CA-2014-168158,41839,41844,Standard Class,"Acco Pressboard Covers with Storage Hooks, 14 7/8"" x 11"", Dark Blue"
CA-2016-115224,42712,42715,Second Class,"SimpliFile Personal File, Black Granite, 15w x 6-15/16d x 11-1/4h"
CA-2016-115224,42712,42715,Second Class,Fellowes High-Stak Drawer Files
CA-2014-164742,41925,41930,Second Class,"Global High-Back Leather Tilter, Burgundy"
CA-2014-164742,41925,41930,Second Class,Flexible Leather- Look Classic Collection Ring Binder
US-2017-108014,43058,43064,Standard Class,Lock-Up Easel 'Spel-Binder'
CA-2017-160325,43002,43002,Same Day,Panasonic KX-TG9471B
CA-2017-160325,43002,43002,Same Day,Wi-Ex zBoost YX540 Cellular Phone Signal Booster
CA-2015-159779,42272,42276,Standard Class,GBC Prestige Therm-A-Bind Covers
CA-2017-151176,42779,42786,Standard Class,Acme Elite Stainless Steel Scissors
CA-2017-151176,42779,42786,Standard Class,Barrel Sharpener
CA-2014-108903,41915,41915,Same Day,Hunt Boston Vacuum Mount KS Pencil Sharpener
CA-2014-108903,41915,41915,Same Day,Convenience Packs of Business Envelopes
CA-2014-108903,41915,41915,Same Day,Logitech G105 Gaming Keyboard
CA-2016-117919,42609,42611,Second Class,Portfile Personal File Boxes
CA-2016-117919,42609,42611,Second Class,Southworth 25% Cotton Premium Laser Paper and Envelopes
CA-2015-142475,42341,42345,Standard Class,GBC Therma-A-Bind 250T Electric Binding System
CA-2016-134516,42633,42638,Standard Class,Dana Swing-Arm Lamps
CA-2016-134516,42633,42638,Standard Class,"Global High-Back Leather Tilter, Burgundy"
CA-2017-105193,42819,42825,Standard Class,Newell 311
CA-2015-168634,42344,42349,Standard Class,"Commercial WindTunnel Clean Air Upright Vacuum, Replacement Belts, Filtration Bags"
CA-2017-117198,42978,42983,Standard Class,Plantronics CS510 - Over-the-Head monaural Wireless Headset System
CA-2015-145828,42282,42284,First Class,SanDisk Ultra 32 GB MicroSDHC Class 10 Memory Card
CA-2017-121027,42965,42969,Standard Class,Plantronics Savi W720 Multi-Device Wireless Headset System
CA-2017-121027,42965,42969,Standard Class,Imation Bio 8GB USB Flash Drive Imation Corp
CA-2016-147431,42402,42407,Standard Class,"Belkin 19"" Center-Weighted Shelf, Gray"
CA-2016-158001,42605,42609,Standard Class,"Dixon Prang Watercolor Pencils, 10-Color Set with Brush"
CA-2016-158001,42605,42609,Standard Class,"1.7 Cubic Foot Compact ""Cube"" Office Refrigerators"
CA-2016-158001,42605,42609,Standard Class,Newell 331
CA-2017-125745,42916,42920,Standard Class,Advantus Panel Wall Certificate Holder - 8.5x11
CA-2015-101154,42265,42268,First Class,"Stur-D-Stor Shelving, Vertical 5-Shelf: 72""H x 36""W x 18 1/2""D"
US-2016-124163,42638,42643,Standard Class,Logitech Wireless Headset h800
US-2016-124163,42638,42643,Standard Class,Manco Dry-Lighter Erasable Highlighter
US-2016-124163,42638,42643,Standard Class,"Global Fabric Manager's Chair, Dark Gray"
US-2016-124163,42638,42643,Standard Class,Eldon Expressions Mahogany Wood Desk Collection
CA-2016-121748,42667,42671,Second Class,Micro Innovations USB RF Wireless Keyboard with Mouse
CA-2016-121748,42667,42671,Second Class,Logitech VX Revolution Cordless Laser Mouse for Notebooks (Black)
CA-2014-126683,41911,41913,Second Class,Longer-Life Soft White Bulbs
CA-2014-126683,41911,41913,Second Class,"Bevis Oval Conference Table, Walnut"
CA-2017-148810,42912,42917,Standard Class,Avery 512
CA-2017-148810,42912,42917,Standard Class,Hon Comfortask Task/Swivel Chairs
US-2016-146066,42603,42605,Second Class,"Iceberg OfficeWorks 42"" Round Tables"
CA-2014-127614,41681,41685,Standard Class,Enermax Aurora Lite Keyboard
CA-2014-127614,41681,41685,Standard Class,Hon 2111 Invitation Series Corner Table
CA-2014-127614,41681,41685,Standard Class,Wilson Jones Leather-Like Binders with DublLock Round Rings
CA-2016-101742,42636,42641,Second Class,3-ring staple pack
CA-2015-134943,42343,42344,First Class,Surelock Post Binders
CA-2017-123022,42981,42986,Standard Class,"Square Ring Data Binders, Rigid 75 Pt. Covers, 11"" x 14-7/8"""
CA-2017-123022,42981,42986,Standard Class,Kensington Expert Mouse Optical USB Trackball for PC or Mac
CA-2017-113208,42820,42827,Standard Class,"Career Cubicle Clock, 8 1/4"", Black"
CA-2014-154893,41994,42000,Standard Class,SAFCO Arco Folding Chair
CA-2014-154893,41994,42000,Standard Class,Safco Contoured Stacking Chairs
CA-2014-147900,41905,41910,Standard Class,EcoTones Memo Sheets
CA-2017-106355,42827,42830,First Class,Newell 318
CA-2016-127985,42461,42465,Second Class,Regeneration Desk Collection
CA-2015-166604,42139,42144,Second Class,Wausau Papers Astrobrights Colored Envelopes
CA-2017-120719,42817,42820,First Class,"Cardinal Slant-D Ring Binder, Heavy Gauge Vinyl"
CA-2017-127117,42839,42844,Standard Class,Tensor Computer Mounted Lamp
CA-2015-104241,42008,42013,Standard Class,DAX Wood Document Frame
CA-2017-168179,43041,43046,Standard Class,Xerox 220
CA-2017-142342,42933,42935,Second Class,Xerox 221
CA-2017-142342,42933,42935,Second Class,"Peel & Seel Recycled Catalog Envelopes, Brown"
CA-2017-142342,42933,42935,Second Class,Sterilite Show Offs Storage Containers
CA-2017-142342,42933,42935,Second Class,"Atlantic Metals Mobile 4-Shelf Bookcases, Custom Colors"
CA-2017-109099,43014,43019,Standard Class,Xerox 1893
US-2014-134187,41947,41954,Standard Class,Newell 343
CA-2016-145261,42722,42725,First Class,Vinyl Sectional Post Binders
CA-2016-145261,42722,42725,First Class,Newell 312
CA-2016-145261,42722,42725,First Class,"Black Print Carbonless 8 1/2"" x 8 1/4"" Rapid Memo Book"
CA-2016-145261,42722,42725,First Class,Sony Micro Vault Click 8 GB USB 2.0 Flash Drive
CA-2016-145261,42722,42725,First Class,"Iceberg OfficeWorks 42"" Round Tables"
CA-2016-145261,42722,42725,First Class,Avery White Multi-Purpose Labels
CA-2016-145261,42722,42725,First Class,Macally Suction Cup Mount
CA-2016-108875,42637,42644,Standard Class,Electrix 20W Halogen Replacement Bulb for Zoom-In Desk Lamp
CA-2016-108875,42637,42644,Standard Class,Sensible Storage WireTech Storage Systems
CA-2016-141957,42572,42572,Same Day,Boston 16765 Mini Stand Up Battery Pencil Sharpener
CA-2016-141957,42572,42572,Same Day,"Wilson Jones 1"" Hanging DublLock Ring Binders"
CA-2016-141957,42572,42572,Same Day,Safco Steel Mobile File Cart
CA-2016-141957,42572,42572,Same Day,"Fellowes Mobile File Cart, Black"
CA-2016-142405,42532,42536,Standard Class,Avery 486
CA-2016-142405,42532,42536,Standard Class,Wilson Jones Turn Tabs Binder Tool for Ring Binders
CA-2016-142405,42532,42536,Standard Class,Logitech G35 7.1-Channel Surround Sound Headset
CA-2015-141012,42164,42166,Second Class,Luxo Adjustable Task Clamp Lamp
CA-2015-141012,42164,42166,Second Class,Dexim XPower Skin Super-Thin Power Case for iPhone 5 - Black
CA-2017-127922,43035,43042,Standard Class,#6 3/4 Gummed Flap White Envelopes
CA-2017-127922,43035,43042,Standard Class,Xerox 1972
CA-2016-146318,42391,42396,Standard Class,Xerox 218
CA-2014-135993,41787,41792,Standard Class,I Need's 3d Hello Kitty Hybrid Silicone Case Cover for HTC One X 4g with 3d Hello Kitty Stylus Pen Green/pink
CA-2014-135993,41787,41792,Standard Class,Imation 30456 USB Flash Drive 8GB
CA-2014-126802,42002,42009,Standard Class,Tenex Chairmats For Use with Hard Floors
CA-2016-143924,42579,42585,Standard Class,Staples
CA-2016-143924,42579,42585,Standard Class,Xerox 1889
CA-2016-141551,42637,42643,Standard Class,Avery Heavy-Duty EZD View Binder with Locking Rings
CA-2016-141551,42637,42643,Standard Class,Xerox 232
CA-2014-164315,41731,41737,Standard Class,Xerox 1990
CA-2014-164315,41731,41737,Standard Class,Motorola Droid Maxx
CA-2014-164315,41731,41737,Standard Class,Euro-Pro Shark Turbo Vacuum
CA-2015-131072,42313,42313,Same Day,"Avery Trapezoid Ring Binder, 3"" Capacity, Black, 1040 sheets"
CA-2014-131541,41848,41848,Same Day,"OIC Colored Binder Clips, Assorted Sizes"
CA-2014-131541,41848,41848,Same Day,"DataProducts Ampli Magnifier Task Lamp, Black,"
CA-2014-131541,41848,41848,Same Day,"#10- 4 1/8"" x 9 1/2"" Recycled Envelopes"
CA-2015-119550,42364,42369,Standard Class,"Office Star - Contemporary Task Swivel chair with 2-way adjustable arms, Plum"
US-2015-138093,42348,42354,Standard Class,Manco Dry-Lighter Erasable Highlighter
US-2015-138093,42348,42354,Standard Class,"Recycled Desk Saver Line ""While You Were Out"" Book, 5 1/2"" X 4"""
US-2015-138093,42348,42354,Standard Class,Cisco 8x8 Inc. 6753i IP Business Phone System
US-2015-138093,42348,42354,Standard Class,Astroparche Fine Business Paper
US-2015-138093,42348,42354,Standard Class,Global Ergonomic Managers Chair
CA-2016-126165,42495,42497,Second Class,Hon 61000 Series Interactive Training Tables
CA-2017-126123,43022,43026,Standard Class,"GBC Twin Loop Wire Binding Elements, 9/16"" Spine, Black"
CA-2017-126123,43022,43026,Standard Class,Catalog Binders with Expanding Posts
CA-2016-143441,42679,42679,Same Day,Avery 490
CA-2017-148320,43042,43047,Standard Class,Xerox 1992
CA-2016-125661,42698,42700,First Class,Brown Kraft Recycled Envelopes
CA-2016-125661,42698,42700,First Class,V7 USB Numeric Keypad
US-2014-123519,41987,41994,Standard Class,Newell 35
US-2014-123519,41987,41994,Standard Class,Hon Rectangular Conference Tables
US-2014-123519,41987,41994,Standard Class,Plantronics CS510 - Over-the-Head monaural Wireless Headset System
CA-2014-155593,41946,41951,Standard Class,Acme Kleen Earth Office Shears
CA-2017-136000,43000,43003,Second Class,GBC Poly Designer Binding Covers
US-2015-160857,42132,42139,Standard Class,DAX Black Cherry Wood-Tone Poster Frame
US-2015-160857,42132,42139,Standard Class,Compact Automatic Electric Letter Opener
US-2015-160857,42132,42139,Standard Class,"Situations Contoured Folding Chairs, 4/Set"
US-2015-160857,42132,42139,Standard Class,Sharp AL-1530CS Digital Copier
US-2015-160857,42132,42139,Standard Class,Xerox 204
CA-2017-115805,42947,42947,Same Day,Motorola L804
US-2014-143707,41699,41703,Standard Class,Sannysis Cute Owl Design Soft Skin Case Cover for Samsung Galaxy S4
CA-2017-116939,43003,43007,Standard Class,Steel Personal Filing/Posting Tote
CA-2015-124107,42286,42289,Second Class,Logitech G19 Programmable Gaming Keyboard
CA-2015-124107,42286,42289,Second Class,KLD Oscar II Style Snap-on Ultra Thin Side Flip Synthetic Leather Cover Case for HTC One HTC M7
CA-2015-124107,42286,42289,Second Class,Staple envelope
CA-2015-124107,42286,42289,Second Class,Belkin 6 Outlet Metallic Surge Strip
CA-2017-126550,42823,42827,Second Class,Adjustable Personal File Tote
CA-2015-138674,42322,42325,First Class,Advantus Push Pins
CA-2015-138674,42322,42325,First Class,Imation Secure Drive + Hardware Encrypted USB flash drive - 16 GB
CA-2015-138674,42322,42325,First Class,Plantronics Audio 478 Stereo USB Headset
CA-2016-165820,42639,42643,Standard Class,Xerox 1905
CA-2014-103191,41904,41909,Standard Class,"SAFCO Commercial Wire Shelving, Black"
CA-2015-103933,42272,42274,First Class,Razer Kraken 7.1 Surround Sound Over Ear USB Gaming Headset
CA-2015-110548,42128,42132,Standard Class,ShoreTel ShorePhone IP 230 VoIP phone
CA-2017-117324,43077,43082,Standard Class,Logitech G105 Gaming Keyboard
CA-2017-117324,43077,43082,Standard Class,Hoover WindTunnel Plus Canister Vacuum
CA-2017-117324,43077,43082,Standard Class,"Avery 4027 File Folder Labels for Dot Matrix Printers, 5000 Labels per Box, White"
CA-2017-117324,43077,43082,Standard Class,"Sauder Camden County Collection Libraries, Planked Cherry Finish"
CA-2017-117324,43077,43082,Standard Class,"Adams Phone Message Book, 200 Message Capacity, 8 1/16” x 11”"
CA-2017-143574,42915,42918,First Class,"Hon Metal Bookcases, Putty"
CA-2017-143574,42915,42918,First Class,Acme Box Cutter Scissors
CA-2017-143574,42915,42918,First Class,"DAX Executive Solid Wood Document Frame, Desktop or Hang, Mahogany, 5 x 7"
CA-2014-111773,41819,41823,Standard Class,"Wilson Jones Clip & Carry Folder Binder Tool for Ring Binders, Clear"
CA-2014-148614,41659,41664,Standard Class,"Wirebound Service Call Books, 5 1/2"" x 4"""
CA-2014-148614,41659,41664,Standard Class,"Eldon Expressions Desk Accessory, Wood Pencil Holder, Oak"
CA-2017-156139,42735,42741,Standard Class,"GBC Pre-Punched Binding Paper, Plastic, White, 8-1/2"" x 11"""
US-2017-147886,42822,42825,First Class,Xerox 1975
US-2017-147886,42822,42825,First Class,DAX Black Cherry Wood-Tone Poster Frame
US-2017-147886,42822,42825,First Class,StarTech.com 10/100 VDSL2 Ethernet Extender Kit
US-2017-147886,42822,42825,First Class,Xerox 1968
US-2017-147886,42822,42825,First Class,Xerox 1977
US-2017-147886,42822,42825,First Class,SAFCO Boltless Steel Shelving
US-2017-147886,42822,42825,First Class,Stackable Trays
CA-2016-113733,42712,42716,Standard Class,Cisco SPA301
CA-2016-113733,42712,42716,Standard Class,Maxell 4.7GB DVD-R
CA-2016-113733,42712,42716,Standard Class,Imation 30456 USB Flash Drive 8GB
CA-2017-104913,43057,43061,Standard Class,"Belkin SportFit Armband For iPhone 5s/5c, Fuchsia"
CA-2014-145800,41789,41795,Standard Class,Chromcraft Rectangular Conference Tables
CA-2016-125850,42391,42397,Standard Class,Avery 475
CA-2016-125850,42391,42397,Standard Class,Avery 476
CA-2016-118514,42403,42410,Standard Class,Hon Multipurpose Stacking Arm Chairs
CA-2015-150749,42092,42097,Second Class,Newell 333
CA-2014-163748,41926,41930,Standard Class,"Hoover Replacement Belts For Soft Guard & Commercial Ltweight Upright Vacs, 2/Pk"
CA-2014-163748,41926,41930,Standard Class,Hewlett Packard 610 Color Digital Copier / Printer
CA-2015-119634,42227,42232,Standard Class,"Executive Impressions 13"" Clairmont Wall Clock"
CA-2015-149300,42330,42331,First Class,Texas Instruments TI-34 Scientific Calculator
US-2016-111528,42734,42734,Same Day,Iceberg Mobile Mega Data/Printer Cart 
US-2016-111528,42734,42734,Same Day,Cardinal Hold-It CD Pocket
CA-2017-158169,42959,42962,First Class,Avanti 4.4 Cu. Ft. Refrigerator
CA-2017-158169,42959,42962,First Class,DAX Wood Document Frame
CA-2015-162047,42311,42313,First Class,Office Star - Mid Back Dual function Ergonomic High Back Chair with 2-Way Adjustable Arms
CA-2015-117772,42257,42259,Second Class,"Belkin 19"" Center-Weighted Shelf, Gray"
US-2014-126340,41951,41957,Standard Class,Toshiba IPT2010-SD IP Telephone
CA-2016-149685,42651,42658,Standard Class,Avery 50
CA-2017-126396,42986,42990,Second Class,Memorex Froggy Flash Drive 8 GB
CA-2015-154900,42060,42064,Standard Class,Avery 518
CA-2015-154900,42060,42064,Standard Class,"Adams Telephone Message Book W/Dividers/Space For Phone Numbers, 5 1/4""X8 1/2"", 200/Messages"
CA-2015-103835,42271,42275,Standard Class,"DAX Value U-Channel Document Frames, Easel Back"
CA-2015-103835,42271,42275,Standard Class,Hoover Upright Vacuum With Dirt Cup
CA-2015-158939,42334,42339,Standard Class,Canon PC1080F Personal Copier
CA-2016-117408,42613,42619,Standard Class,Super Decoflex Portable Personal File
CA-2016-142398,42472,42476,Standard Class,Hon Comfortask Task/Swivel Chairs
CA-2016-142398,42472,42476,Standard Class,JM Magazine Binder
CA-2016-105277,42708,42712,Standard Class,GBC Instant Report Kit
CA-2016-112060,42708,42713,Standard Class,Xerox 1915
CA-2014-105270,41954,41961,Standard Class,50 Colored Long Pencils
CA-2014-105270,41954,41961,Standard Class,Hon Olson Stacker Stools
US-2015-159513,42096,42103,Standard Class,"Vtech AT&T CL2940 Corded Speakerphone, Black"
CA-2015-155586,42350,42354,Second Class,Newell 311
CA-2015-155586,42350,42354,Second Class,Peel & Seel Envelopes
CA-2015-155586,42350,42354,Second Class,"Black Print Carbonless Snap-Off Rapid Letter, 8 1/2"" x 7"""
CA-2017-141117,43010,43016,Standard Class,O'Sullivan 4-Shelf Bookcase in Odessa Pine
CA-2017-141117,43010,43016,Standard Class,Acme Softgrip Scissors
CA-2017-141117,43010,43016,Standard Class,"GBC Standard Recycled Report Covers, Clear Plastic Sheets"
CA-2017-141117,43010,43016,Standard Class,Berol Giant Pencil Sharpener
CA-2017-115070,42835,42839,Second Class,Stackable Trays
CA-2017-115070,42835,42839,Second Class,"Acco Pressboard Covers with Storage Hooks, 14 7/8"" x 11"", Light Blue"
CA-2017-140186,43007,43010,First Class,Advantus Plastic Paper Clips
CA-2017-140186,43007,43010,First Class,"Leather Task Chair, Black"
CA-2017-140186,43007,43010,First Class,"Fellowes Premier Superior Surge Suppressor, 10-Outlet, With Phone and Remote"
CA-2017-140186,43007,43010,First Class,"Howard Miller 13-3/4"" Diameter Brushed Chrome Round Wall Clock"
CA-2017-140186,43007,43010,First Class,Binding Machine Supplies
CA-2014-124856,41911,41915,Second Class,"Dual Level, Single-Width Filing Carts"
CA-2014-124856,41911,41915,Second Class,"Seth Thomas 14"" Putty-Colored Wall Clock"
CA-2014-124856,41911,41915,Second Class,Avery 48
CA-2014-124856,41911,41915,Second Class,White Computer Printout Paper by Universal
CA-2014-166716,41871,41876,Second Class,"Global Leather and Oak Executive Chair, Black"
CA-2014-123225,41831,41834,First Class,Polycom VVX 310 VoIP phone
CA-2014-123225,41831,41834,First Class,Xerox 200
CA-2015-163440,42085,42087,First Class,Square Credit Card Reader
US-2017-106796,42867,42874,Standard Class,Newell 347
CA-2017-113873,43052,43058,Standard Class,Eldon ProFile File 'N Store Portable File Tub Letter/Legal Size Black
CA-2017-113873,43052,43058,Standard Class,"Bush Westfield Collection Bookcases, Fully Assembled"
CA-2016-149783,42617,42620,Second Class,"RSVP Cards & Envelopes, Blank White, 8-1/2"" X 11"", 24 Cards/25 Envelopes/Set"
CA-2016-149783,42617,42620,Second Class,Belkin 5 Outlet SurgeMaster Power Centers
CA-2016-149783,42617,42620,Second Class,Prismacolor Color Pencil Set
CA-2016-125017,42406,42411,Standard Class,"Deflect-o EconoMat Studded, No Bevel Mat for Low Pile Carpeting"
US-2015-163279,42085,42089,Standard Class,Easy-staple paper
US-2015-163279,42085,42089,Standard Class,Tenex B1-RE Series Chair Mats for Low Pile Carpets
US-2015-163279,42085,42089,Standard Class,ClearOne CHATAttach 160 - speaker phone
CA-2015-150196,42187,42188,First Class,Xerox 209
US-2015-106495,42170,42172,First Class,Belkin Standard 104 key USB Keyboard
CA-2014-124730,41969,41969,Same Day,ClearSounds CSC500 Amplified Spirit Phone Corded phone
CA-2014-124730,41969,41969,Same Day,"Acco PRESSTEX Data Binder with Storage Hooks, Dark Blue, 14 7/8"" X 11"""
CA-2014-124730,41969,41969,Same Day,Pressboard Data Binders by Wilson Jones
CA-2014-124730,41969,41969,Same Day,"Avery Address/Shipping Labels for Typewriters, 4"" x 2"""
CA-2014-124730,41969,41969,Same Day,Avery File Folder Labels
CA-2017-117632,42867,42873,Standard Class,Compact Automatic Electric Letter Opener
CA-2017-117632,42867,42873,Standard Class,Hoover Commercial Soft Guard Upright Vacuum And Disposable Filtration Bags
CA-2017-117632,42867,42873,Standard Class,"Lesro Sheffield Collection Coffee Table, End Table, Center Table, Corner Table"
CA-2017-117632,42867,42873,Standard Class,"DXL Angle-View Binders with Locking Rings, Black"
CA-2014-115056,41761,41761,Same Day,Belkin 6 Outlet Metallic Surge Strip
CA-2017-161067,42981,42984,Second Class,Xerox 189
CA-2017-161067,42981,42984,Second Class,Office Star Flex Back Scooter Chair with Aluminum Finish Frame
CA-2017-161067,42981,42984,Second Class,Global Low Back Tilter Chair
CA-2017-161067,42981,42984,Second Class,Prang Drawing Pencil Set
CA-2016-122063,42707,42711,Standard Class,Hon 5100 Series Wood Tables
CA-2016-122063,42707,42711,Standard Class,"Global Stack Chair with Arms, Black"
CA-2015-111206,42203,42207,Standard Class,Logitech G35 7.1-Channel Surround Sound Headset
CA-2016-142895,42572,42577,Standard Class,Avery 494
CA-2016-142895,42572,42577,Standard Class,"Leather Task Chair, Black"
CA-2015-101868,42164,42171,Standard Class,"Green Canvas Binder for 8-1/2"" x 14"" Sheets"
CA-2015-101868,42164,42171,Standard Class,"Wilson Jones Elliptical Ring 3 1/2"" Capacity Binders, 800 sheets"
CA-2015-101868,42164,42171,Standard Class,Logitech Keyboard K120
CA-2017-133207,43066,43072,Standard Class,Griffin GC17055 Auxiliary Audio Cable
CA-2015-132948,42090,42097,Standard Class,Rogers Profile Extra Capacity Storage Tub
CA-2015-134992,42269,42273,Second Class,Xerox 214
CA-2015-134992,42269,42273,Second Class,"Westinghouse Floor Lamp with Metal Mesh Shade, Black"
CA-2015-126725,42325,42329,Standard Class,RCA ViSYS 25825 Wireless digital phone
CA-2015-126725,42325,42329,Standard Class,Carina Media Storage Towers in Natural & Black
CA-2015-126725,42325,42329,Standard Class,"DAX Contemporary Wood Frame with Silver Metal Mat, Desktop, 11 x 14 Size"
