product_id,sales,quantity,discount,profit
OFF-BI-10000343,"4,91",1,0,"2,3077"
OFF-LA-10004425,"5,78",2,0,"2,7166"
OFF-AR-10001897,"107,94",6,0,"30,2232"
OFF-PA-10003883,"19,65",3,0,"9,039"
TEC-PH-10003963,"617,97",3,0,"160,6722"
OFF-AP-10001303,"59,7",3,0,"26,865"
OFF-BI-10003925,"387,99",1,0,"182,3553"
TEC-PH-10004586,"575,92",2,"0,2","71,99"
OFF-FA-10003495,"30,4",5,0,"15,2"
OFF-BI-10002867,"478,24",8,0,"219,9904"
FUR-FU-10003773,"190,848",3,"0,2","-21,4704"
OFF-BI-10002954,"5,484",4,"0,7","-4,0216"
OFF-SU-10002537,"40,92",5,"0,2","3,069"
OFF-AR-10001374,"15,552",3,"0,2","2,3328"
OFF-AP-10001492,"17,24",2,0,"4,4824"
FUR-BO-10003546,"302,94",3,0,"75,735"
TEC-PH-10002185,"34,75",5,0,"15,6375"
OFF-BI-10000315,"113,94",6,0,"54,6912"
TEC-PH-10002350,"55,98",2,0,"15,6744"
OFF-PA-10002666,"27,18",3,0,"12,231"
FUR-CH-10004495,"1805,88",6,0,"523,7052"
OFF-AR-10001725,"70,95",3,0,"18,447"
OFF-FA-10002280,20,4,0,"9,6"
OFF-AR-10001770,"7,98",3,0,"2,0748"
FUR-FU-10002885,"24,1",5,0,"9,158"
OFF-AR-10003772,"8,75",1,0,"2,625"
FUR-TA-10003392,"842,94",3,0,"160,1586"
OFF-BI-10000014,"2,182",1,"0,8","-3,6003"
OFF-AR-10003217,"27,384",7,"0,2","2,7384"
OFF-AP-10002403,"26,406",3,"0,8","-71,2962"
OFF-PA-10001972,"10,368",2,"0,2","3,6288"
OFF-PA-10004041,"23,68",4,"0,2","7,4"
TEC-AC-10004975,"109,95",1,0,"36,2835"
OFF-ST-10001932,"965,85",5,0,"135,219"
OFF-AR-10001761,"29,2",5,0,"10,512"
OFF-PA-10002262,"32,4",5,0,"15,552"
OFF-EN-10004483,"78,35",5,0,"36,8245"
OFF-PA-10003270,"31,68",6,0,"14,256"
OFF-BI-10001634,"29,12",4,0,"14,2688"
OFF-ST-10000675,"169,45",5,0,"42,3625"
FUR-FU-10000732,"12,56",2,0,"4,0192"
OFF-PA-10004355,"6,48",1,0,"3,1104"
OFF-EN-10000056,"186,69",3,0,"87,7443"
FUR-FU-10000221,"25,4",5,0,"8,636"
OFF-EN-10003567,"43,96",2,0,"20,6612"
FUR-BO-10001811,"1279,165",5,"0,15","225,735"
OFF-ST-10002486,"27,92",4,0,"0,5584"
FUR-CH-10002372,"129,568",2,"0,2","-12,9568"
OFF-BI-10003274,"6,368",2,"0,2","2,1492"
OFF-PA-10001878,"244,55",5,0,"114,9385"
OFF-SU-10002881,"1332,496",2,"0,2","-299,8116"
FUR-FU-10001979,"32,776",1,"0,2","3,2776"
OFF-ST-10001522,"147,184",2,"0,2","-29,4368"
TEC-AC-10003657,"54,384",2,"0,2","1,3596"
OFF-BI-10001718,"76,776",4,"0,7","-58,8616"
OFF-PA-10003022,"14,352",3,"0,2","5,2026"
OFF-AP-10000891,"209,792",2,"0,2","26,224"
OFF-BI-10004970,"3,304",1,"0,2","1,1151"
OFF-AR-10003759,"16,38",9,0,"7,371"
OFF-EN-10003001,"167,96",2,0,"78,9412"
FUR-BO-10000780,"321,568",2,"0,2","-16,0784"
OFF-PA-10001972,"12,96",2,0,"6,2208"
FUR-CH-10003535,"128,058",3,"0,3","-23,7822"
FUR-CH-10003774,"63,686",1,"0,3","-15,4666"
TEC-AC-10004571,"239,976",3,"0,2","65,9934"
FUR-TA-10004442,"344,22",2,"0,4","-189,321"
OFF-PA-10002787,"15,552",3,"0,2","5,4432"
FUR-FU-10004586,"21,248",4,"0,2","7,4368"
OFF-PA-10002606,"8,448",2,"0,2","2,64"
OFF-ST-10000129,"333,09",3,0,"23,3163"
FUR-TA-10003748,"248,98",2,0,"54,7756"
OFF-PA-10004948,"24,9",5,0,"11,703"
OFF-FA-10001561,"15,26",7,0,"5,0358"
OFF-AP-10002998,"43,32",2,0,"14,2956"
OFF-BI-10003981,"43,584",12,"0,2","15,7992"
OFF-PA-10001725,"116,28",3,0,"56,9772"
OFF-BI-10002071,"9,296",2,"0,2","3,0212"
OFF-PA-10000477,"19,44",3,0,"9,3312"
OFF-PA-10004359,"314,55",3,0,"150,984"
OFF-BI-10000962,"16,27",5,"0,8","-25,2185"
OFF-SU-10003567,"69,12",9,"0,2","-14,688"
OFF-BI-10003708,"4,47",3,"0,8","-7,8225"
FUR-TA-10001095,"418,296",3,"0,2","5,2287"
TEC-CO-10001571,"659,988",2,"0,4","109,998"
FUR-FU-10000221,"8,128",2,"0,2","1,4224"
OFF-PA-10001972,"36,288",7,"0,2","12,7008"
FUR-CH-10000015,"909,72",6,"0,3","-51,984"
FUR-BO-10004015,"917,9235",9,"0,15","75,5937"
OFF-PA-10002036,"38,88",6,0,"19,0512"
OFF-BI-10003650,"631,176",4,"0,7","-462,8624"
OFF-PA-10003309,"12,96",2,0,"6,2208"
OFF-PA-10002787,"12,96",2,0,"6,2208"
OFF-BI-10000174,"23,2",5,"0,2","8,12"
OFF-PA-10002005,"25,92",5,"0,2","9,072"
OFF-FA-10002815,"21,312",6,"0,2","7,1928"
TEC-PH-10000213,"173,656",7,"0,2","17,3656"
OFF-AP-10000828,"361,96",2,0,"101,3488"
TEC-AC-10004708,"62,85",3,0,"13,1985"
TEC-PH-10001530,"818,376",3,"0,2","51,1485"
OFF-ST-10002301,"20,34",1,0,"0,2034"
FUR-FU-10002554,"23,99",1,0,"5,5177"
FUR-TA-10001520,"171,288",3,"0,2","-6,4233"
FUR-FU-10001085,"37,3",2,0,"17,158"
OFF-BI-10001597,"81,96",2,0,"39,3408"
OFF-BI-10002429,"54,792",6,"0,7","-40,1808"
OFF-ST-10001590,"10,784",1,"0,2","0,8088"
FUR-CH-10000847,"290,98",1,0,"75,6548"
OFF-AR-10003179,"36,44",4,0,"12,0252"
OFF-PA-10000807,"21,4",5,0,"10,058"
OFF-BI-10002103,"48,664",7,"0,2","15,8158"
OFF-AR-10004441,"16,56",4,0,"6,9552"
OFF-ST-10003805,"1347,52",8,"0,2","84,22"
TEC-AC-10001284,"62,31",3,0,"22,4316"
FUR-FU-10000221,"20,32",4,0,"6,9088"
OFF-FA-10001229,"9,432",3,"0,2","3,0654"
OFF-LA-10001569,"34,86",7,0,"16,0356"
FUR-FU-10004018,"89,34",6,0,"24,1218"
TEC-PH-10004536,"269,98",2,0,"67,495"
OFF-PA-10004353,"99,9",5,0,"47,952"
FUR-FU-10004848,"39,08",4,0,"14,4596"
TEC-AC-10004864,"116,832",4,"0,2","33,5892"
OFF-BI-10002393,"2,296",2,"0,8","-3,9032"
FUR-CH-10002335,"408,006",2,"0,1","72,5344"
OFF-ST-10001590,"40,44",3,0,"10,5144"
FUR-CH-10002774,"122,352",3,"0,2","13,7646"
OFF-EN-10001219,"15,28",2,0,"7,4872"
OFF-PA-10001947,"11,96",2,0,"5,8604"
FUR-FU-10003142,"15,84",3,0,"4,9104"
OFF-BI-10001543,"86,376",3,"0,2","30,2316"
OFF-AR-10003560,"18,24",3,0,"6,2016"
OFF-AR-10004757,"13,12",4,0,"4,3296"
TEC-PH-10003800,"105,98",2,0,"1,0598"
FUR-TA-10004152,"493,92",7,"0,3","-28,224"
OFF-BI-10000756,"5,936",7,"0,8","-8,904"
OFF-EN-10004206,"325,86",2,0,"149,8956"
FUR-CH-10004477,"383,607",9,"0,3","-5,4801"
TEC-PH-10003505,"148,48",2,"0,2","16,704"
TEC-PH-10000526,"537,544",7,"0,2","53,7544"
OFF-BI-10003314,"1,928",2,"0,8","-2,9884"
OFF-AR-10003190,"6,912",3,"0,2","0,6912"
FUR-FU-10001861,"7,76",1,"0,6","-2,134"
TEC-PH-10003963,"659,168",4,"0,2","49,4376"
OFF-LA-10003388,"5,76",2,0,"2,8224"
FUR-TA-10002855,"351,216",3,"0,2","4,3902"
FUR-CH-10004886,"230,28",3,"0,2","23,028"
OFF-PA-10003657,"12,84",3,0,"5,778"
OFF-BI-10004738,"56,82",3,0,"28,41"
OFF-FA-10003112,"31,56",4,0,"14,202"
OFF-ST-10002486,"27,92",4,0,"0,5584"
OFF-BI-10003984,"8,559",1,"0,7","-6,5619"
OFF-EN-10004773,"49,568",2,"0,2","17,9684"
FUR-CH-10001146,"127,869",3,"0,3","-9,1335"
OFF-EN-10003296,"271,44",3,0,"122,148"
TEC-PH-10000193,"110,352",3,"0,2","8,2764"
FUR-FU-10002111,"36,4",5,0,"13,832"
FUR-CH-10003298,"419,136",4,"0,2","-57,6312"
OFF-ST-10004950,"100,704",6,"0,2","-1,2588"
OFF-AP-10002350,"45,216",3,"0,2","4,5216"
OFF-BI-10004233,"28,782",6,"0,7","-21,1068"
OFF-PA-10001892,"24,448",4,"0,2","8,8624"
OFF-BI-10003291,"10,476",6,"0,8","-17,2854"
FUR-FU-10004017,"76,14",3,0,"26,649"
OFF-AR-10002445,"21,24",3,0,"8,0712"
OFF-BI-10001718,"127,96",2,0,"60,1412"
TEC-CO-10004202,"479,984",2,"0,2","89,997"
TEC-PH-10002103,"657,93",7,0,"184,2204"
FUR-FU-10003724,"33,48",4,0,"8,7048"
OFF-AR-10003732,"13,9",5,0,"3,614"
OFF-ST-10000885,"26,86",2,0,"6,715"
OFF-BI-10004817,"9,584",1,"0,2","3,3544"
OFF-BI-10001670,"113,1",3,0,"56,55"
OFF-PA-10002709,"65,78",11,0,"32,2322"
TEC-AC-10004469,"239,7",6,0,"105,468"
FUR-FU-10003424,"25,632",3,"0,2","3,8448"
OFF-LA-10003720,"23,616",8,"0,2","7,9704"
OFF-AR-10000390,"8,26",2,0,"3,7996"
OFF-EN-10001335,"76,58",7,0,"38,29"
OFF-AR-10003469,"8,8",5,0,"4,224"
OFF-BI-10003718,"590,352",6,"0,2","206,6232"
OFF-FA-10004838,"5,58",3,0,"0,1674"
FUR-FU-10002508,"25,02",3,0,"10,5084"
OFF-ST-10001511,"452,55",7,0,"22,6275"
OFF-SU-10000952,"17,76",2,0,"4,9728"
TEC-PH-10002275,"302,384",2,"0,2","30,2384"
FUR-CH-10003535,"146,352",3,"0,2","-5,4882"
OFF-AP-10004052,"7,9",2,0,"2,054"
FUR-TA-10003473,"902,712",3,"0,2","33,8517"
OFF-AR-10001897,"53,97",3,0,"15,1116"
OFF-AR-10000034,"33,92",8,0,"13,2288"
OFF-SU-10004115,"21,81",3,0,"5,8887"
OFF-AP-10001947,"91,6",5,0,"26,564"
FUR-CH-10004853,"150,98",1,0,"43,7842"
OFF-EN-10000483,"137,25",9,0,"63,135"
OFF-FA-10001332,"11,52",4,0,"5,4144"
OFF-PA-10003790,"18,272",1,"0,2","5,9384"
OFF-PA-10003134,"153,728",4,"0,2","53,8048"
OFF-EN-10004459,"12,224",2,"0,2","4,4312"
TEC-AC-10003628,"167,944",7,"0,2","50,3832"
TEC-PH-10004093,"45,99",1,0,"13,3371"
OFF-ST-10001490,"535,41",3,0,"160,623"
OFF-BI-10000605,"6,096",2,"0,2","2,0574"
OFF-PA-10004255,"45,36",7,0,"21,7728"
FUR-FU-10000023,"47,12",8,0,"20,7328"
OFF-BI-10000285,"31,36",4,0,"15,68"
OFF-AR-10000588,"47,616",3,"0,2","3,5712"
OFF-PA-10002250,"23,48",5,"0,2","8,218"
OFF-AP-10002457,"62,79",3,"0,8","-166,3935"
OFF-FA-10002763,"28,44",9,"0,2","4,266"
TEC-AC-10000109,"134,376",3,"0,2","6,7188"
TEC-PH-10002415,"589,9",2,0,"147,475"
FUR-CH-10000785,"542,94",3,0,"141,1644"
TEC-CO-10001449,"2879,952",6,"0,2","1007,9832"
OFF-BI-10001670,"90,48",3,"0,2","33,93"
OFF-ST-10001328,"77,55",5,0,"21,714"
OFF-SU-10001225,"8,832",3,"0,2","-1,9872"
OFF-PA-10000357,"177,536",4,"0,2","62,1376"
OFF-ST-10000046,"258,48",2,"0,2","-3,231"
FUR-FU-10000023,"14,136",3,"0,2","4,2408"
OFF-ST-10003455,"77,55",5,0,"20,163"
OFF-ST-10000876,"24,88",2,0,"6,9664"
OFF-AR-10003582,"140,75",5,0,"39,41"
OFF-ST-10004258,"36,63",3,0,"9,8901"
FUR-FU-10000719,"17,14",2,0,"6,1704"
OFF-LA-10001297,"51,75",5,0,"24,84"
FUR-FU-10000723,"123,96",3,0,"11,1564"
FUR-BO-10003893,"586,398",6,"0,15","34,494"
OFF-ST-10000736,"80,98",1,0,"3,2392"
OFF-ST-10000736,"242,94",3,0,"9,7176"
OFF-AR-10003373,"123,92",4,0,"33,4584"
OFF-AR-10000390,"12,39",3,0,"5,6994"
OFF-AR-10001725,"47,3",2,0,"12,298"
TEC-CO-10001943,"1599,92",8,0,"751,9624"
OFF-EN-10002312,"11,09",1,0,"5,4341"
OFF-BI-10000831,"3,168",4,"0,7","-2,5344"
FUR-CH-10000749,"579,136",4,"0,2","-28,9568"
OFF-BI-10002003,"6,368",2,"0,2","2,1492"
TEC-MA-10001972,"558,4",2,"0,2","41,88"
FUR-CH-10000225,"145,764",2,"0,1","-8,098"
OFF-PA-10001622,"13,62",3,0,"6,129"
FUR-CH-10004983,"434,646",3,"0,1","62,7822"
OFF-PA-10003228,"440,19",9,0,"206,8893"
OFF-SU-10004498,"64,4",5,0,"1,932"
OFF-PA-10001878,"244,55",5,0,"114,9385"
OFF-PA-10002923,"195,76",4,0,"97,88"
OFF-PA-10001838,"11,76",2,0,"5,7624"
OFF-ST-10003123,"166,45",5,0,"39,948"
OFF-FA-10001332,"2,88",1,0,"1,3536"
OFF-ST-10003442,"45,248",2,"0,2","3,9592"
OFF-AR-10001468,"59,904",2,"0,2","14,2272"
OFF-AP-10003266,"23,696",2,"0,2","6,5164"
OFF-PA-10002230,"7,968",2,"0,2","2,8884"
OFF-AP-10003622,"18,2",7,"0,2","2,0475"
TEC-AC-10001542,"27,552",3,"0,2","-0,3444"
FUR-CH-10002965,"844,116",6,"0,3","-36,1764"
OFF-ST-10000563,"76,752",3,"0,2","-9,594"
OFF-LA-10002787,3,1,"0,2","1,05"
OFF-BI-10004022,"7,506",9,"0,7","-6,0048"
OFF-LA-10001158,"16,56",2,"0,2","5,796"
FUR-FU-10000076,"79,92",4,0,"34,3656"
TEC-AC-10002335,"69,98",2,0,"13,2962"
OFF-BI-10002827,"11,06",10,"0,8","-18,802"
FUR-BO-10001601,"623,4648",7,"0,32","-119,1918"
OFF-ST-10001932,"772,68",5,"0,2","-57,951"
OFF-AP-10001005,"283,14",4,"0,1","72,358"
TEC-PH-10004042,"635,96",4,0,"165,3496"
TEC-PH-10001079,"118,99",1,0,"33,3172"
FUR-FU-10002918,"272,94",3,0,"30,0234"
FUR-FU-10003832,"15,008",2,"0,2","1,5008"
OFF-BI-10001617,"33,088",4,"0,2","11,1672"
OFF-ST-10000736,"80,98",1,0,"3,2392"
TEC-AC-10004877,"82,8",12,0,"6,624"
OFF-ST-10003221,"21,36",2,0,"5,7672"
OFF-BI-10003007,"62,048",2,"0,2","20,1656"
OFF-FA-10000936,"29,61",9,0,"13,3245"
TEC-PH-10003811,"863,928",9,"0,2","86,3928"
FUR-TA-10004152,"241,92",4,"0,4","-56,448"
FUR-BO-10002853,"163,88",4,"0,5","-81,94"
OFF-BI-10002071,"3,486",2,"0,7","-2,7888"
OFF-FA-10000053,"10,584",7,"0,2","-2,3814"
TEC-PH-10001305,"440,91",9,0,"123,4548"
OFF-BI-10001525,"5,715",5,"0,7","-4,7625"
FUR-FU-10001876,"51,968",2,"0,2","10,3936"
TEC-AC-10003628,"71,976",3,"0,2","21,5928"
FUR-CH-10004860,"242,352",3,"0,2","-42,4116"
OFF-PA-10000357,"221,92",5,"0,2","77,672"
OFF-PA-10003270,"8,448",2,"0,2","2,64"
OFF-BI-10000320,"29,52",4,0,"14,4648"
FUR-CH-10003846,"302,94",3,0,"48,4704"
FUR-CH-10004875,"142,36",2,0,"38,4372"
FUR-CH-10003817,"546,66",9,0,"136,665"
FUR-FU-10002116,"212,13",3,0,"14,8491"
OFF-AR-10003481,"5,248",2,"0,2","0,5904"
OFF-ST-10004180,"74,416",2,"0,2","-14,8832"
OFF-PA-10003657,"6,848",2,"0,2","2,14"
FUR-FU-10001967,"7,996",1,"0,6","-6,9965"
OFF-AP-10002082,"8,712",2,"0,8","-19,602"
OFF-SU-10000381,"65,17",7,0,"18,8993"
OFF-LA-10002475,"14,62",2,0,"6,8714"
FUR-FU-10003975,"173,24",4,0,"17,324"
OFF-BI-10003091,"895,92",5,"0,2","302,373"
OFF-ST-10002974,"130,71",3,0,"39,213"
OFF-AR-10000255,"11,68",2,0,"3,0368"
TEC-AC-10001284,"62,31",3,0,"22,4316"
OFF-BI-10003529,"0,852",1,"0,7","-0,5964"
OFF-PA-10000029,"36,288",7,"0,2","12,7008"
FUR-FU-10002116,"56,568",2,"0,6","-74,9526"
TEC-PH-10002200,"344,704",2,"0,2","38,7792"
TEC-PH-10000441,"201,584",2,"0,2","20,1584"
FUR-TA-10002958,"521,96",2,0,"88,7332"
OFF-AR-10001662,"8,22",3,0,"2,2194"
OFF-PA-10004101,"45,36",7,0,"21,7728"
OFF-ST-10002756,"947,17",7,0,"9,4717"
OFF-PA-10000483,"61,96",2,0,"27,882"
FUR-TA-10002041,"268,935",3,"0,5","-209,7693"
OFF-AR-10001166,"7,58",1,0,"2,9562"
OFF-LA-10004345,"14,73",3,0,"7,2177"
OFF-BI-10002852,"9,888",2,"0,7","-6,9216"
OFF-AP-10001058,"671,544",3,"0,2","50,3658"
OFF-ST-10003470,"1117,92",4,0,"55,896"
FUR-BO-10003159,"275,952",3,"0,2","-37,9434"
OFF-BI-10003684,"123,144",7,"0,2","46,179"
TEC-AC-10000487,"15,576",3,"0,2","3,3099"
OFF-PA-10001736,"212,64",6,0,"99,9408"
OFF-PA-10001609,"9,87",3,0,"4,5402"
TEC-AC-10003116,"53,25",3,0,"20,7675"
FUR-FU-10004586,"19,92",3,0,"9,5616"
FUR-CH-10000454,"658,746",3,"0,1","146,388"
OFF-BI-10004970,"8,26",2,0,"3,8822"
OFF-BI-10002824,"29,84",2,0,"13,428"
TEC-AC-10003657,"67,98",2,0,"14,9556"
OFF-LA-10003510,"61,06",2,0,"28,0876"
FUR-TA-10001676,"35,544",1,"0,2","-0,8886"
OFF-LA-10004853,"9,96",2,0,"4,5816"
OFF-AR-10000315,"9,21",3,0,"2,3025"
OFF-SU-10000381,"27,93",3,0,"8,0997"
OFF-FA-10002763,"7,9",2,0,"2,528"
OFF-ST-10000877,"221,16",4,0,"57,5016"
OFF-BI-10001071,"127,96",2,0,"62,7004"
OFF-BI-10001097,"18,69",3,0,"9,1581"
OFF-SU-10004782,"25,35",3,0,"7,605"
FUR-FU-10000672,"35,28",3,0,"11,9952"
OFF-PA-10002986,"33,4",5,0,"16,032"
TEC-MA-10001972,"837,6",3,"0,2","62,82"
TEC-PH-10000169,"40,68",3,"0,2","-9,153"
FUR-CH-10001482,"209,568",2,"0,2","-23,5764"
TEC-AC-10002018,"22,368",4,"0,2","6,4308"
OFF-BI-10000301,"3,882",2,"0,7","-2,588"
OFF-PA-10004381,"115,296",3,"0,2","40,3536"
OFF-BI-10004141,"1,908",2,"0,7","-1,5264"
OFF-BI-10001575,"43,372",7,"0,8","-69,3952"
TEC-PH-10000984,"783,96",4,0,"219,5088"
OFF-BI-10000666,"48,896",2,"0,2","18,336"
OFF-BI-10003712,"7,856",2,"0,2","2,8478"
OFF-LA-10003720,"5,904",2,"0,2","1,9926"
OFF-SU-10001664,"13,712",2,"0,2","1,0284"
OFF-EN-10001453,"182,94",3,0,"85,9818"
OFF-AR-10001860,"27,76",4,0,"9,9936"
OFF-AR-10001044,"25,99",1,0,"7,5371"
TEC-AC-10002473,"113,52",5,"0,2","29,799"
TEC-PH-10001809,"359,88",3,"0,2","22,4925"
OFF-PA-10004733,"25,344",4,"0,2","9,1872"
OFF-BI-10003355,"11,952",3,"0,2","4,1832"
OFF-SU-10001212,"6,24",3,0,"1,872"
TEC-PH-10000486,"742,336",8,"0,2","83,5128"
FUR-FU-10004909,"6,464",1,"0,6","-4,04"
OFF-LA-10001613,"11,52",5,"0,2","4,176"
TEC-PH-10004447,"222,384",2,"0,2","16,6788"
OFF-AR-10000255,"23,36",4,0,"6,0736"
OFF-LA-10004425,"8,67",3,0,"4,0749"
OFF-SU-10001664,"25,71",3,0,"6,6846"
OFF-AP-10000696,"100,94",7,0,"33,3102"
FUR-CH-10002647,"63,882",1,"0,1","10,647"
FUR-CH-10002758,"683,144",4,"0,3",0
OFF-BI-10000201,"1,476",3,"0,8","-2,214"
OFF-SU-10004115,"40,712",7,"0,2","3,5623"
OFF-PA-10000806,"279,9",5,0,"137,151"
OFF-AR-10001473,"13,12",5,"0,2","1,148"
FUR-BO-10003450,"69,576",4,"0,7","-143,7904"
OFF-AR-10001545,"4,224",3,"0,2","0,4752"
TEC-AC-10004396,"58,08",4,"0,2","-6,534"
FUR-FU-10002456,"52,416",9,"0,2","15,0696"
FUR-FU-10001473,"54,92",5,"0,2","10,984"
FUR-TA-10000849,"364,95",5,"0,5","-248,166"
OFF-PA-10001166,"85,056",3,"0,2","28,7064"
OFF-PA-10003256,"27,696",3,"0,2","9,6936"
OFF-PA-10002870,"24,96",4,0,"11,232"
FUR-FU-10001215,"43,13",1,0,"18,1146"
OFF-BI-10004187,"5,64",3,0,"2,7072"
OFF-BI-10001718,"57,582",3,"0,7","-44,1462"
OFF-PA-10004983,"31,104",6,"0,2","10,8864"
FUR-FU-10002396,"30,192",3,"0,2","8,3028"
TEC-PH-10003988,"43,6",5,"0,2","4,36"
OFF-AR-10002467,"4,768",2,"0,2","0,4172"
OFF-BI-10004002,"10,38",2,"0,7","-7,612"
OFF-BI-10002309,"13,392",8,"0,7","-9,8208"
TEC-PH-10003885,"39,594",1,"0,4","-7,2589"
FUR-FU-10002501,"91,008",9,"0,2","19,3392"
OFF-PA-10000176,"37,94",2,0,"18,2112"
OFF-PA-10000327,"42,8",10,0,"19,26"
OFF-ST-10004634,"33,63",3,0,"10,089"
OFF-EN-10003040,"62,808",3,"0,2","21,1977"
OFF-PA-10003228,"195,64",4,0,"91,9508"
TEC-PH-10004345,"239,9",2,0,"71,97"
FUR-CH-10000785,"380,058",3,"0,3","-21,7176"
TEC-CO-10004115,"1199,976",4,"0,4","179,9964"
FUR-FU-10002813,"48,576",3,"0,2","9,7152"
OFF-PA-10002751,"17,94",3,0,"8,073"
OFF-PA-10004569,"18,264",3,"0,2","6,1641"
OFF-AP-10002998,"34,656",2,"0,2","5,6316"
OFF-AP-10003287,"81,552",2,"0,2","8,1552"
OFF-ST-10001370,"227,136",4,"0,2","-42,588"
OFF-BI-10004040,"10,36",2,0,"5,0764"
OFF-AP-10002651,"463,248",8,"0,8","-1181,2824"
TEC-AC-10002402,"383,952",6,"0,2","47,994"
OFF-BI-10001658,"44,856",6,"0,7","-35,8848"
TEC-MA-10000752,"30,345",7,"0,7","-24,276"
FUR-CH-10003817,"127,554",3,"0,3","-9,111"
FUR-FU-10001876,"77,952",3,"0,2","15,5904"
OFF-BI-10003460,"14,016",4,"0,2","4,9056"
OFF-ST-10000464,"69,52",2,0,"19,4656"
OFF-AR-10001919,"5,64",3,0,"1,6356"
OFF-BI-10002393,"13,776",3,"0,2","4,4772"
OFF-AP-10001293,"245,88",6,0,"68,8464"
OFF-ST-10004258,"36,63",3,0,"9,8901"
OFF-ST-10002214,"22,58",2,0,"5,8708"
OFF-BI-10004970,"12,39",3,0,"5,8233"
OFF-BI-10002571,"39,92",5,"0,2","13,473"
OFF-PA-10002581,"61,96",2,0,"27,882"
OFF-BI-10001097,"19,936",4,"0,2","7,2268"
OFF-BI-10003429,"3,798",2,"0,7","-2,6586"
OFF-PA-10000682,"27,744",6,"0,2","10,0572"
TEC-PH-10001700,"158,376",4,"0,4","-34,3148"
FUR-FU-10000629,"27,58",2,0,"11,5836"
OFF-BI-10001267,"5,553",3,"0,7","-4,0722"
OFF-ST-10001418,"243,92",5,"0,2","-54,882"
OFF-FA-10004968,"14,96",4,0,"0,2992"
OFF-BI-10004140,"7,184",2,"0,2","2,245"
OFF-BI-10003460,"10,512",3,"0,2","3,6792"
TEC-PH-10002115,"263,96",5,"0,2","19,797"
OFF-AR-10003478,"71,632",11,"0,2","17,908"
OFF-AR-10000475,"9,328",1,"0,2","0,8162"
OFF-AR-10003045,"5,88",2,0,"2,646"
FUR-CH-10000454,"975,92",5,"0,2","121,99"
OFF-AR-10000380,"303,84",8,0,"91,152"
OFF-ST-10000736,"485,88",6,0,"19,4352"
FUR-FU-10004270,"12,54",3,0,"4,5144"
OFF-ST-10000617,"8,94",3,0,"0,6258"
FUR-FU-10001706,"9,24",3,0,"4,4352"
OFF-BI-10003364,"70,008",3,"0,2","24,5028"
FUR-FU-10001861,"77,6",4,0,"38,024"
FUR-FU-10004845,"464,85",9,0,"92,97"
OFF-AR-10000823,"10,192",7,"0,2","1,0192"
OFF-BI-10001359,"1793,98",2,0,"843,1706"
TEC-PH-10001835,"758,352",6,"0,2","265,4232"
OFF-BI-10001191,"20,368",1,"0,2","7,3834"
OFF-BI-10003982,"49,848",3,"0,2","16,8237"
TEC-PH-10001425,"239,97",3,0,"67,1916"
FUR-CH-10001215,"2404,704",6,"0,2","150,294"
OFF-BI-10001718,"563,024",11,"0,2","190,0206"
OFF-ST-10000991,"344,91",3,0,"10,3473"
OFF-LA-10001613,"8,64",3,0,"4,2336"
TEC-PH-10003437,"89,988",2,"0,4","-14,998"
OFF-PA-10000675,"229,544",7,"0,2","83,2097"
OFF-FA-10000840,"1,824",2,"0,2","0,6156"
OFF-AP-10001947,"18,32",5,"0,8","-46,716"
OFF-ST-10002301,"48,816",3,"0,2","-11,5938"
OFF-BI-10001922,"1,188",1,"0,8","-1,9602"
TEC-AC-10001267,"119,8",5,"0,2","29,95"
OFF-ST-10000532,"61,568",2,"0,2","4,6176"
OFF-AR-10002335,"6,192",3,"0,2","0,4644"
OFF-BI-10000201,"2,214",3,"0,7","-1,476"
OFF-EN-10004846,"5,32",2,0,"2,6068"
FUR-CH-10000454,"975,92",4,0,"292,776"
TEC-AC-10004145,"2249,91",9,0,"517,4793"
OFF-ST-10001580,"59,92",4,0,"16,7776"
OFF-BI-10003876,"171,2",5,"0,2","64,2"
OFF-AR-10001972,"3,36",2,0,"0,8736"
OFF-PA-10000595,"114,2",5,0,"52,532"
FUR-CH-10004477,"182,67",3,0,"52,9743"
TEC-AC-10003441,"101,7",6,0,"6,102"
OFF-ST-10004459,"1126,02",3,0,"56,301"
OFF-ST-10003805,"1263,3",6,0,"315,825"
OFF-AR-10001246,"8,82",3,0,"2,5578"
OFF-PA-10001295,"37,94",2,0,"18,2112"
OFF-AR-10001231,"4,2",2,0,"1,176"
OFF-ST-10002743,"227,28",2,0,"2,2728"
OFF-PA-10004327,"47,9",1,0,"22,992"
OFF-EN-10004773,"61,96",2,0,"30,3604"
OFF-ST-10003470,"1117,92",4,0,"55,896"
FUR-CH-10003761,"183,372",2,"0,3","-7,8588"
OFF-PA-10002230,"7,968",2,"0,2","2,8884"
OFF-BI-10000088,"26,352",8,"0,7","-18,4464"
OFF-ST-10001526,"481,32",4,0,"125,1432"
OFF-SU-10002557,"13,98",1,0,"3,6348"
OFF-BI-10003669,"25,92",6,"0,2","9,072"
OFF-LA-10003510,"91,59",3,0,"42,1314"
FUR-CH-10003746,"674,058",3,"0,3","-19,2588"
OFF-BI-10003476,"22,92",4,0,"11,0016"
OFF-ST-10001469,"269,9",5,0,"16,194"
OFF-BI-10001757,"11,808",8,"0,7","-8,6592"
TEC-PH-10004875,"9,588",2,"0,4","-2,0774"
